		 Art.Nr.									   Artikelbezeichnung											Preis D			Preis CH			   VE																																		 Kategorie				   Unterkategorie																																							   Lagerbestand																																																																																																																														Farbe			GrÃ¶Ãe		  Kennzeichen													
         848270,               ,              Vase Bolero aqua blue 90cm,              Vase Bolero aqua blue 90cm,      29,       0,      69,       0,     1,      ,      ,      ,        ,          ,          ,         8,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              8,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     aqua blue ,        D22xH90,              848258,8         ,0       ,0       ,0       ,0       ,0       ,0,
         848278,               ,            Vase Bolero sunny green 25cm,            Vase Bolero sunny green 25cm,    1.99,       0,    5.59,       0,     6,      ,      ,      ,        ,          ,          ,         6,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              6,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,   sunny green ,        D10xH25,              848258,6         ,0       ,0       ,0       ,0       ,0       ,0,
         848280,               ,            Vase Bolero sunny green 40cm,            Vase Bolero sunny green 40cm,    4.99,       0,   10.99,       0,     2,      ,      ,      ,        ,          ,          ,         8,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              8,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,   sunny green ,        D14xH40,              848258,8         ,0       ,0       ,0       ,0       ,0       ,0,
         848281,               ,            Vase Bolero sunny green 50cm,            Vase Bolero sunny green 50cm,    9.99,       0,   17.99,       0,     1,      ,      ,      ,        ,          ,          ,         7,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              7,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,   sunny green ,        D16xH50,              848258,7         ,0       ,0       ,0       ,0       ,0       ,0,
         848282,               ,            Vase Bolero sunny green 70cm,            Vase Bolero sunny green 70cm,   19.99,       0,   39.99,       0,     1,      ,      ,      ,        ,          ,          ,         7,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              7,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,   sunny green ,        D18xH70,              848258,7         ,0       ,0       ,0       ,0       ,0       ,0,
         848283,               ,            Vase Bolero sunny green 90cm,            Vase Bolero sunny green 90cm,      29,       0,      69,       0,     1,      ,      ,      ,        ,          ,          ,         8,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              8,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,   sunny green ,        D22xH90,              848258,8         ,0       ,0       ,0       ,0       ,0       ,0,
         848284,               ,            KÃ¼bel Tomba powder pink 14cm,            KÃ¼bel Tomba powder pink 14cm,    3.99,       0,    5.59,       0,     8,      ,      ,      ,        ,          ,          ,       508,03.05.2021,184  ,18.10.2021,240  ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             84,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D14xH10,              848100,124       ,0       ,0       ,0       ,0       ,0       ,0,
         848285,               ,           KÃ¼bel Tomba powder pink 16cm ,           KÃ¼bel Tomba powder pink 16cm ,    4.99,       0,    6.99,       0,     8,      ,      ,      ,        ,          ,          ,       480,03.05.2021,184  ,18.10.2021,240  ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             56,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D16xH12,              848100,96        ,0       ,0       ,0       ,0       ,0       ,0,
         848286,               ,            KÃ¼bel Tomba powder pink 19cm,            KÃ¼bel Tomba powder pink 19cm,    6.59,       0,    9.19,       0,     6,      ,      ,      ,        ,          ,          ,       216,03.05.2021,120  ,18.10.2021,120  ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -24,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D19xH14,              848100,6         ,0       ,0       ,0       ,0       ,0       ,0,
         848287,               ,            KÃ¼bel Tomba powder pink 21cm,            KÃ¼bel Tomba powder pink 21cm,    8.79,       0,   12.29,       0,     4,      ,      ,      ,        ,          ,          ,       190,03.05.2021,80   ,18.10.2021,60   ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             50,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D21xH16,              848100,68        ,0       ,0       ,0       ,0       ,0       ,0,
         848288,               ,            KÃ¼bel Tomba powder pink 25cm,            KÃ¼bel Tomba powder pink 25cm,   10.99,       0,   15.39,       0,     2,      ,      ,      ,        ,          ,          ,        86,03.05.2021,80   ,18.10.2021,60   ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -54,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D25xH19,              848100,0         ,0       ,0       ,0       ,0       ,0       ,0,
         848289,               ,            KÃ¼bel Tomba powder pink 32cm,            KÃ¼bel Tomba powder pink 32cm,   15.99,       0,   22.39,       0,     1,      ,      ,      ,        ,          ,          ,        96,03.05.2021,30   ,18.10.2021,60   ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              6,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,      D32xH24.5,              848100,10        ,0       ,0       ,0       ,0       ,0       ,0,
         848290,               ,            KÃ¼bel Tomba powder pink 36cm,            KÃ¼bel Tomba powder pink 36cm,   24.99,       0,   34.99,       0,     1,      ,      ,      ,        ,          ,          ,         6,03.05.2021,50   ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -44,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D36xH27,              848100,0         ,0       ,0       ,0       ,0       ,0       ,0,
         848291,               ,             Vase Tomba powder pink 50cm,             Vase Tomba powder pink 50cm,   26.99,       0,   37.99,       0,     1,      ,      ,      ,        ,          ,          ,        18,03.05.2021,60   ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,            -42,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D26xH50,              848100,0         ,0       ,0       ,0       ,0       ,0       ,0,
         848292,               ,             Vase Tomba powder pink 70cm,             Vase Tomba powder pink 70cm,      59,       0,      79,       0,     1,      ,      ,      ,        ,          ,          ,        26,03.05.2021,10   ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             16,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D29xH70,              848100,18        ,0       ,0       ,0       ,0       ,0       ,0,
         848293,               ,             Vase Tomba powder pink 90cm,             Vase Tomba powder pink 90cm,      86,       0,     119,       0,     1,      ,      ,      ,        ,          ,          ,         6,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              6,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D30xH90,              848100,7         ,0       ,0       ,0       ,0       ,0       ,0,
         848294,               ,           Schale Tomba powder pink 25cm,           Schale Tomba powder pink 25cm,    7.99,       0,   11.19,       0,     4,      ,      ,      ,        ,          ,          ,        92,          ,     ,          ,     ,          ,     ,                       KERAMIK,                       SCHALEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             92,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D25xH11,              848100,96        ,0       ,0       ,0       ,0       ,0       ,0,
         848295,               ,           Schale Tomba powder pink 30cm,           Schale Tomba powder pink 30cm,   10.49,       0,   14.69,       0,     2,      ,      ,      ,        ,          ,          ,        46,          ,     ,          ,     ,          ,     ,                       KERAMIK,                       SCHALEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             46,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    powder pink,        D30xH13,              848100,48        ,0       ,0       ,0       ,0       ,0       ,0,
         848296,               ,         KÃ¼bel Tomba milano mustard 14cm,         KÃ¼bel Tomba milano mustard 14cm,    3.99,       0,    5.59,       0,     8,      ,      ,      ,        ,          ,          ,       416,03.05.2021,160  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            256,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,        D14xH10,              848296,264       ,0       ,0       ,0       ,0       ,0       ,0,
         848297,               ,        KÃ¼bel Tomba milano mustard 16cm ,        KÃ¼bel Tomba milano mustard 16cm ,    4.99,       0,    6.99,       0,     8,      ,      ,      ,        ,          ,          ,       360,03.05.2021,120  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            240,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,milano mustard ,        D16xH12,              848296,264       ,0       ,0       ,0       ,0       ,0       ,0,
         848298,               ,         KÃ¼bel Tomba milano mustard 19cm,         KÃ¼bel Tomba milano mustard 19cm,    6.59,       0,    9.19,       0,     6,      ,      ,      ,        ,          ,          ,       228,03.05.2021,120  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            108,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,        D19xH14,              848296,126       ,0       ,0       ,0       ,0       ,0       ,0,
         848299,               ,         KÃ¼bel Tomba milano mustard 21cm,         KÃ¼bel Tomba milano mustard 21cm,    8.79,       0,   12.29,       0,     4,      ,      ,      ,        ,          ,          ,       136,03.05.2021,80   ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             56,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,        D21xH16,              848296,72        ,0       ,0       ,0       ,0       ,0       ,0,
         848300,               ,         KÃ¼bel Tomba milano mustard 25cm,         KÃ¼bel Tomba milano mustard 25cm,   10.99,       0,   15.39,       0,     2,      ,      ,      ,        ,          ,          ,       140,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            140,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,milano mustard ,        D25xH19,              848296,148       ,0       ,0       ,0       ,0       ,0       ,0,
         848301,               ,         KÃ¼bel Tomba milano mustard 32cm,         KÃ¼bel Tomba milano mustard 32cm,   15.99,       0,   22.39,       0,     1,      ,      ,      ,        ,          ,          ,        34,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             34,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,      D32xH24.5,              848296,42        ,0       ,0       ,0       ,0       ,0       ,0,
         848302,               ,         KÃ¼bel Tomba milano mustard 36cm,         KÃ¼bel Tomba milano mustard 36cm,   24.99,       0,   34.99,       0,     1,      ,      ,      ,        ,          ,          ,        37,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             37,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,        D36xH27,              848296,43        ,0       ,0       ,0       ,0       ,0       ,0,
         848303,               ,          Vase Tomba milano mustard 50cm,          Vase Tomba milano mustard 50cm,   26.99,       0,   37.99,       0,     1,      ,      ,      ,        ,          ,          ,        36,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             36,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,        D26xH50,              848296,40        ,0       ,0       ,0       ,0       ,0       ,0,
         848304,               ,          Vase Tomba milano mustard 70cm,          Vase Tomba milano mustard 70cm,      59,       0,      79,       0,     1,      ,      ,      ,        ,          ,          ,        36,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             36,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,        D29xH70,              848296,37        ,0       ,0       ,0       ,0       ,0       ,0,
         848305,               ,          Vase Tomba milano mustard 90cm,          Vase Tomba milano mustard 90cm,      86,       0,     119,       0,     1,      ,      ,      ,        ,          ,          ,        19,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             19,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,        D30xH90,              848296,19        ,0       ,0       ,0       ,0       ,0       ,0,
         848306,               ,        Schale Tomba milano mustard 25cm,        Schale Tomba milano mustard 25cm,    7.99,       0,   11.19,       0,     4,      ,      ,      ,        ,          ,          ,        28,          ,     ,          ,     ,          ,     ,                       KERAMIK,                       SCHALEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             28,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,        D25xH11,              848296,32        ,0       ,0       ,0       ,0       ,0       ,0,
         848307,               ,        Schale Tomba milano mustard 30cm,        Schale Tomba milano mustard 30cm,   10.49,       0,   14.69,       0,     2,      ,      ,      ,        ,          ,          ,        26,          ,     ,          ,     ,          ,     ,                       KERAMIK,                       SCHALEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             26,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    , milano mustard,        D30xH13,              848296,28        ,0       ,0       ,0       ,0       ,0       ,0,
         848308,               ,                   KÃ¼bel Tomba teal 14cm,                   KÃ¼bel Tomba teal 14cm,    3.99,       0,    5.59,       0,     8,      ,      ,      ,        ,          ,          ,       276,03.05.2021,160  ,18.10.2021,160  ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -44,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          teal ,        D14xH10,              848100,36        ,0       ,0       ,0       ,0       ,0       ,0,
         848309,               ,                  KÃ¼bel Tomba teal 16cm ,                  KÃ¼bel Tomba teal 16cm ,    4.99,       0,    6.99,       0,     8,      ,      ,      ,        ,          ,          ,       200,03.05.2021,120  ,18.10.2021,120  ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -40,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          teal ,        D16xH12,              848100,24        ,0       ,0       ,0       ,0       ,0       ,0,
         848310,               ,                   KÃ¼bel Tomba teal 19cm,                   KÃ¼bel Tomba teal 19cm,    6.59,       0,    9.19,       0,     6,      ,      ,      ,        ,          ,          ,       210,03.05.2021,72   ,18.10.2021,120  ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             18,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          teal ,        D19xH14,              848100,60        ,0       ,0       ,0       ,0       ,0       ,0,
         848311,               ,                   KÃ¼bel Tomba teal 21cm,                   KÃ¼bel Tomba teal 21cm,    8.79,       0,   12.29,       0,     4,      ,      ,      ,        ,          ,          ,       148,03.05.2021,60   ,18.10.2021,80   ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              8,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          teal ,        D21xH16,              848100,40        ,0       ,0       ,0       ,0       ,0       ,0,
         848312,               ,                   KÃ¼bel Tomba teal 25cm,                   KÃ¼bel Tomba teal 25cm,   10.99,       0,   15.39,       0,     2,      ,      ,      ,        ,          ,          ,        62,03.05.2021,80   ,18.10.2021,40   ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -58,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           teal,        D25xH19,              848100,8         ,0       ,0       ,0       ,0       ,0       ,0,
         848313,               ,                   KÃ¼bel Tomba teal 32cm,                   KÃ¼bel Tomba teal 32cm,   15.99,       0,   22.39,       0,     1,      ,      ,      ,        ,          ,          ,        47,03.05.2021,20   ,18.10.2021,20   ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              7,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           teal,      D32xH24.5,              848100,20        ,0       ,0       ,0       ,0       ,0       ,0,
         848314,               ,                   KÃ¼bel Tomba teal 36cm,                   KÃ¼bel Tomba teal 36cm,   24.99,       0,   34.99,       0,     1,      ,      ,      ,        ,          ,          ,        27,03.05.2021,60   ,18.10.2021,20   ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -53,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           teal,        D36xH27,              848100,1         ,0       ,0       ,0       ,0       ,0       ,0,
         848315,               ,                    Vase Tomba teal 50cm,                    Vase Tomba teal 50cm,   26.99,       0,   37.99,       0,     1,      ,      ,      ,        ,          ,          ,        55,03.05.2021,60   ,18.10.2021,30   ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,            -35,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           teal,        D26xH50,              848100,7         ,0       ,0       ,0       ,0       ,0       ,0,
         848316,               ,                    Vase Tomba teal 70cm,                    Vase Tomba teal 70cm,      59,       0,      79,       0,     1,      ,      ,      ,        ,          ,          ,        53,03.05.2021,20   ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             33,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           teal,        D29xH70,              848100,35        ,0       ,0       ,0       ,0       ,0       ,0,
         848317,               ,                    Vase Tomba teal 90cm,                    Vase Tomba teal 90cm,      86,       0,     119,       0,     1,      ,      ,      ,        ,          ,          ,        12,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             12,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           teal,        D30xH90,              848100,12        ,0       ,0       ,0       ,0       ,0       ,0,
         848318,               ,                  Schale Tomba teal 25cm,                  Schale Tomba teal 25cm,    7.99,       0,   11.19,       0,     4,      ,      ,      ,        ,          ,          ,        16,          ,     ,          ,     ,          ,     ,                       KERAMIK,                       SCHALEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             16,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           teal,        D25xH11,              848100,24        ,0       ,0       ,0       ,0       ,0       ,0,
